# z n1 n2 n3 n4 n5 n6 n7 n8 n9 n10
0.055	0.005723329981037514	2.1290122241186854e-14	0.	0.	0.	0.	0.	0.	0.	0.
0.056	0.005961350161547068	2.6353217144594314e-14	0.	0.	0.	0.	0.	0.	0.	0.
0.057	0.006204554437323286	3.256720038253099e-14	0.	0.	0.	0.	0.	0.	0.	0.
0.058	0.006452935508315148	4.0182939747791065e-14	0.	0.	0.	0.	0.	0.	0.	0.
0.059000000000000004	0.006706484707283719	4.9502530497023185e-14	0.	0.	0.	0.	0.	0.	0.	0.
0.06	0.006965192056232258	6.088940497181199e-14	0.	0.	0.	0.	0.	0.	0.	0.
0.061	0.007229046322167934	7.478270229255561e-14	0.	0.	0.	0.	0.	0.	0.	0.
0.062	0.007498035072090582	9.170883168658756e-14	0.	0.	0.	0.	0.	0.	0.	0.
0.063	0.0077721447271116625	1.1230115102035361e-13	0.	0.	0.	0.	0.	0.	0.	0.
0.064	0.008051360615614234	1.3731858313660917e-13	0.	0.	0.	0.	0.	0.	0.	0.
0.065	0.008335667025372482	1.6766909149830354e-13	0.	0.	0.	0.	0.	0.	0.	0.
0.066	0.008625047254556864	2.0443976303509177e-13	0.	0.	0.	0.	0.	0.	0.	0.
0.067	0.008919483661558406	2.489285713008811e-13	0.	0.	0.	0.	0.	0.	0.	0.
0.068	0.009218957713573091	3.026825769137459e-13	0.	0.	0.	0.	0.	0.	0.	0.
0.069	0.009523450033894449	3.6754674657924635e-13	0.	0.	0.	0.	0.	0.	0.	0.
0.07	0.009832940447869412	4.4571445591461504e-13	0.	0.	0.	0.	0.	0.	0.	0.
0.07100000000000001	0.010147408027479526	5.39792574469026e-13	0.	0.	0.	0.	0.	0.	0.	0.
0.07200000000000001	0.010466831134515943	6.528749877207309e-13	0.	0.	0.	0.	0.	0.	0.	0.
0.073	0.010791187462323324	7.886294382922275e-13	0.	0.	0.	0.	0.	0.	0.	0.
0.074	0.01112045407609373	9.513982355344304e-13	0.	0.	0.	0.	0.	0.	0.	0.
0.075	0.0114546074516975	1.1463144388925345e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.076	0.011793623513043867	1.3794420651476616e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.077	0.012137477667969318	1.6579351891823078e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.078	0.012486144842656791	1.990221784386973e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.079	0.012839599514593628	2.386223735023033e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.08	0.01319781574408073	2.8576007462635273e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.081	0.013560767204309406	3.4180487646695187e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.082	0.013928427210026514	4.083627744446748e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.083	0.01430076874481199	4.873156520385816e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.084	0.014677764486996087	5.808656969615206e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.085	0.015059386834246864	6.91587346815216e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.08600000000000001	0.01544560792686092	8.224865820781387e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.08700000000000001	0.015836399669793125	9.77070017634917e-12	0.	0.	0.	0.	0.	0.	0.	0.
0.088	0.01623173375346279	1.1594232135547966e-11	0.	0.	0.	0.	0.	0.	0.	0.
0.089	0.016631581673376177	1.3743018348276359e-11	0.	0.	0.	0.	0.	0.	0.	0.
0.09	0.017035914748606232	1.627234921696906e-11	0.	0.	0.	0.	0.	0.	0.	0.
0.091	0.017444704139172245	1.924644531814917e-11	0.	0.	0.	0.	0.	0.	0.	0.
0.092	0.017857920862362982	2.273981808294114e-11	0.	0.	0.	0.	0.	0.	0.	0.
0.093	0.01827553580804782	2.6838830045597647e-11	0.	0.	0.	0.	0.	0.	0.	0.
0.094	0.01869751975302075	3.16434788280597e-11	0.	0.	0.	0.	0.	0.	0.	0.
0.095	0.019123843374422984	3.726942352222361e-11	0.	0.	0.	0.	0.	0.	0.	0.
0.096	0.01955447726228957	4.3850310620901666e-11	0.	0.	0.	0.	0.	0.	0.	0.
0.097	0.019989391931265754	5.154041069875648e-11	0.	0.	0.	0.	0.	0.	0.	0.
0.098	0.020428557831538456	6.051762134278638e-11	0.	0.	0.	0.	0.	0.	0.	0.
0.099	0.02087194535902779	7.098688395215173e-11	1.1370806317097995e-18	0.	0.	0.	0.	0.	0.	0.
0.1	0.02131952486488324	8.318406330882341e-11	1.1590872135988568e-18	0.	0.	0.	0.	0.	0.	0.
0.101	0.021771266664328083	9.738033768156871e-11	1.1812778909632374e-18	0.	0.	0.	0.	0.	0.	0.
0.10200000000000001	0.022227141044894986	1.1388719005784094e-10	1.2036517899410713e-18	0.	0.	0.	0.	0.	0.	0.
0.10300000000000001	0.022687118274094784	1.3306204713204078e-10	1.2262080342796585e-18	0.	0.	0.	0.	0.	0.	0.
0.10400000000000001	0.023151168606558963	1.5531466313280707e-10	2.4978914907644167e-18	0.	0.	0.	0.	0.	0.	0.
0.105	0.023619262290695813	1.8111433120792284e-10	2.5437280847082746e-18	0.	0.	0.	0.	0.	0.	0.
0.106	0.024091369574898224	2.109980157117455e-10	2.5899240840978374e-18	0.	0.	0.	0.	0.	0.	0.
0.107	0.024567460713340067	2.455795374243484e-10	3.954716577340495e-18	0.	0.	0.	0.	0.	0.	0.
0.108	0.025047505971396773	2.8555991544294134e-10	5.366774424133151e-18	0.	0.	0.	0.	0.	0.	0.
0.109	0.025531475630723683	3.3173899851835515e-10	5.4613015727069396e-18	0.	0.	0.	0.	0.	0.	0.
0.11	0.026019339994024775	3.850285541704544e-10	6.945666644197427e-18	0.	0.	0.	0.	0.	0.	0.
0.111	0.02651106938954225	4.464669787286005e-10	9.891815635016985e-18	0.	0.	0.	0.	0.	0.	0.
0.112	0.027006634175296036	5.172357904883065e-10	1.1498192550428928e-17	0.	0.	0.	0.	0.	0.	0.
0.113	0.02750600474310067	5.986781281848874e-10	1.4616050797241116e-17	0.	0.	0.	0.	0.	0.	0.
0.114	0.028009151522384916	6.923194878325224e-10	1.783330382985236e-17	0.	0.	0.	0.	0.	0.	0.
0.115	0.028516044983838407	7.998909115001558e-10	2.2661758285117778e-17	0.	0.	0.	0.	0.	0.	0.
0.116	0.02902665564290713	9.233549322160988e-10	2.9176967644924106e-17	0.	0.	0.	0.	0.	0.	0.
0.117	0.0295409540631586	1.0649345458064505e-9	3.589485152778839e-17	0.	0.	0.	0.	0.	0.	0.
0.11800000000000001	0.03005891085953541	1.2271455512332358e-9	4.440325418432487e-17	0.	0.	0.	0.	0.	0.	0.
0.11900000000000001	0.03058049670151418	1.412832623237503e-9	5.4780233273122626e-17	0.	0.	0.	0.	0.	0.	0.
0.12	0.031105682316185712	1.6252094780833257e-9	6.710483462138991e-17	0.	0.	0.	0.	0.	0.	0.
0.121	0.031634438491270095	1.8679036010975165e-9	8.478186197753517e-17	0.	0.	0.	0.	0.	0.	0.
0.122	0.03216673607807896	2.1450059899551436e-9	1.0298269609331526e-16	0.	0.	0.	0.	0.	0.	0.
0.123	0.03270254599443603	2.4611263962841205e-9	1.2856925817819666e-16	0.	0.	0.	0.	0.	0.	0.
0.124	0.03324183922756502	2.8214546844882305e-9	1.5837968534377651e-16	0.	0.	0.	0.	0.	0.	0.
0.125	0.03378458683695287	3.2318288620083754e-9	1.9434557809860876e-16	0.	0.	0.	0.	0.	0.	0.
0.126	0.034330759957194756	3.6988104711232705e-9	2.402997205501586e-16	0.	0.	0.	0.	0.	0.	0.
0.127	0.03488032980082621	4.2297680758462006e-9	2.9483120727365607e-16	0.	0.	0.	0.	0.	0.	0.
0.128	0.03543326766114605	4.832969589455625e-9	3.6196686955480464e-16	0.	0.	0.	0.	0.	0.	0.
0.129	0.03598954491503286	5.5176843344645e-9	4.44079373213105e-16	0.	0.	0.	0.	0.	0.	0.
0.13	0.03654913302575673	6.294295749649271e-9	5.436555296577456e-16	0.	0.	0.	0.	0.	0.	0.
0.131	0.03711200354578632	7.174425723378266e-9	6.65226001668942e-16	0.	0.	0.	0.	0.	0.	0.
0.132	0.03767812811959104	8.171071674909156e-9	8.13548423682133e-16	0.	0.	0.	0.	0.	0.	0.
0.133	0.03824747848643652	9.298757532594162e-9	9.936104305778567e-16	0.	0.	0.	0.	0.	0.	0.
0.134	0.038820026483170914	1.057369988041885e-8	1.2126436668690859e-15	0.	0.	0.	0.	0.	0.	0.
0.135	0.0393957440469988	1.201399065095828e-8	1.4802663240415071e-15	0.	0.	0.	0.	0.	0.	0.
0.136	0.039974603218238404	1.3639797845176339e-8	1.8024269160200983e-15	0.	0.	0.	0.	0.	0.	0.
0.137	0.04055657614305748	1.547358583994162e-8	2.1916040923178106e-15	0.	0.	0.	0.	0.	0.	0.
0.138	0.04114163507618198	1.7540357033175708e-8	2.665111421347591e-15	0.	0.	0.	0.	0.	0.	0.
0.139	0.04172975238357182	1.9867916665684294e-8	3.2346292824935507e-15	0.	0.	0.	0.	0.	0.	0.
0.14	0.04232090054505652	2.2487162752975544e-8	3.9254120308496525e-15	0.	0.	0.	0.	0.	0.	0.
0.14100000000000001	0.042915052156923816	2.5432403326448617e-8	4.757271671093324e-15	0.	0.	0.	0.	0.	0.	0.
0.14200000000000002	0.0435121799344535	2.874170317990359e-8	5.757589102993087e-15	0.	0.	0.	0.	0.	0.	0.
0.14300000000000002	0.04411225671438819	3.245726261852413e-8	6.964028185255138e-15	0.	0.	0.	0.	0.	0.	0.
0.14400000000000002	0.044715255457332785	3.662583081094347e-8	8.415947069630814e-15	0.	0.	0.	0.	0.	0.	0.
0.145	0.04532114925007373	4.1299156501467203e-8	1.015907038686735e-14	0.	0.	0.	0.	0.	0.	0.
0.146	0.04592991130780884	4.653447911355751e-8	1.2250515664578061e-14	0.	0.	0.	0.	0.	0.	0.
0.147	0.04654151497627851	5.239506336286284e-8	1.475940884008059e-14	0.	0.	0.	0.	0.	0.	0.
0.148	0.047155933733788874	5.8950780841439736e-8	1.776750793888274e-14	0.	0.	0.	0.	0.	0.	0.
0.149	0.047773141193116805	6.627874212309652e-8	2.1364944104726204e-14	0.	0.	0.	0.	0.	0.	0.
