# z n1 n2 n3 n4 n5 n6 n7 n8 n9 n10 n11 n12 n13
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.003003003003003003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.006006006006006006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.009009009009009009	0.0603568811226629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.012012012012012012	0.14459690608697764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.015015015015015015	0.22883693105129238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.018018018018018018	0.3367726062648212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02102102102102102	0.48232297658534573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.024024024024024024	0.6278733469058704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.02702702702702703	0.773423717226395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03003003003003003	0.9189740875469194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03303303303303303	1.064524457867444	0.0019316879722290194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.036036036036036036	1.2100748281879687	0.0055787176644372825	0.0	0.0	0.0	0.0006672915723416018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03903903903903904	1.3556251985084933	0.009225747356645546	0.00028072086096743063	0.0	0.0	0.0016166686167184256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.04204204204204204	1.5011755688290176	0.01392175885788989	0.0009260328308072767	0.0	0.0	0.0025660456610952474	0.0006627969639175196	0.0	8.093271342970799e-05	0.0	0.0	0.00017400030266814725	0.0006118440955626281	
0.04504504504504504	1.6467259391495424	0.02282261306727653	0.0015713448006471242	0.0	0.0012922520070461423	0.004199850121028026	0.0014731443717679233	0.00042220249886761274	0.00020929893876275407	0.0	7.339446171090651e-05	0.0005360539927302648	0.001510316751667126	
