# zgw	ngw1	ngw2	ngw3	ngw4	ngw5	ngw6	ngw7	ngw8	ngw9	ngw10	ngw11	ngw12	ngw13
2.76276276	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000038	0.00002059	0.00062705	0.01120261	0.11604553	0.65341185	1.75100825	1.76729804
2.76776777	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000034	0.00001869	0.00057564	0.01042338	0.10968941	0.62928281	1.72455520	1.78824337
2.77277277	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000031	0.00001695	0.00052832	0.00969540	0.10364120	0.60575329	1.69751048	1.80817689
2.77777778	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000028	0.00001538	0.00048477	0.00901552	0.09788880	0.58282527	1.66992172	1.82706837
2.78278278	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000025	0.00001395	0.00044472	0.00838081	0.09242041	0.56049953	1.64183634	1.84488962
2.78778779	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000022	0.00001265	0.00040788	0.00778847	0.08722449	0.53877570	1.61330143	1.86161457
2.79279279	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000020	0.00001147	0.00037401	0.00723586	0.08228980	0.51765238	1.58436363	1.87721933
2.79779780	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000018	0.00001039	0.00034288	0.00672050	0.07760541	0.49712712	1.55506905	1.89168223
2.80280280	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000016	0.00000942	0.00031427	0.00624003	0.07316067	0.47719654	1.52546315	1.90498386
2.80780781	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000014	0.00000854	0.00028798	0.00579226	0.06894528	0.45785637	1.49559065	1.91710714
2.81281281	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000013	0.00000774	0.00026384	0.00537509	0.06494920	0.43910149	1.46549546	1.92803731
2.81781782	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000012	0.00000701	0.00024167	0.00498657	0.06116273	0.42092601	1.43522056	1.93776195
2.82282282	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000010	0.00000635	0.00022132	0.00462483	0.05757646	0.40332332	1.40480798	1.94627104
2.82782783	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000009	0.00000575	0.00020263	0.00428816	0.05418131	0.38628614	1.37429869	1.95355690
2.83283283	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000008	0.00000521	0.00018549	0.00397490	0.05096848	0.36980657	1.34373252	1.95961425
2.83783784	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000008	0.00000471	0.00016976	0.00368354	0.04792950	0.35387617	1.31314815	1.96444014
2.84284284	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000007	0.00000427	0.00015534	0.00341261	0.04505617	0.33848598	1.28258304	1.96803398
2.84784785	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000006	0.00000386	0.00014211	0.00316076	0.04234062	0.32362657	1.25207335	1.97039748
2.85285285	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000005	0.00000350	0.00012998	0.00292674	0.03977525	0.30928811	1.22165394	1.97153467
2.85785786	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000005	0.00000316	0.00011887	0.00270933	0.03735275	0.29546041	1.19135834	1.97145178
2.86286286	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000004	0.00000286	0.00010868	0.00250742	0.03506611	0.28213295	1.16121866	1.97015728
2.86786787	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000004	0.00000259	0.00009935	0.00231996	0.03290857	0.26929493	1.13126565	1.96766178
2.87287287	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000004	0.00000234	0.00009080	0.00214598	0.03087367	0.25693532	1.10152859	1.96397798
2.87787788	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000212	0.00008297	0.00198454	0.02895518	0.24504289	1.07203536	1.95912063
2.88288288	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000192	0.00007581	0.00183479	0.02714716	0.23360625	1.04281239	1.95310642
2.88788789	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000173	0.00006925	0.00169592	0.02544391	0.22261388	1.01388463	1.94595397
2.89289289	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000157	0.00006324	0.00156718	0.02383998	0.21205416	0.98527561	1.93768369
2.89789790	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000142	0.00005775	0.00144786	0.02233014	0.20191544	0.95700740	1.92831775
2.90290290	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000128	0.00005272	0.00133731	0.02090942	0.19218600	0.92910063	1.91787996
2.90790791	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000116	0.00004813	0.00123490	0.01957304	0.18285414	0.90157451	1.90639571
2.91291291	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000105	0.00004392	0.00114007	0.01831647	0.17390819	0.87444683	1.89389185
2.91791792	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000094	0.00004008	0.00105227	0.01713538	0.16533650	0.84773398	1.88039665
2.92292292	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000085	0.00003656	0.00097101	0.01602562	0.15712751	0.82145100	1.86593963
2.92792793	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000077	0.00003335	0.00089582	0.01498327	0.14926976	0.79561158	1.85055154
2.93293293	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000070	0.00003042	0.00082627	0.01400458	0.14175187	0.77022809	1.83426422
2.93793794	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000063	0.00002774	0.00076194	0.01308598	0.13456262	0.74531160	1.81711049
2.94294294	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000057	0.00002529	0.00070247	0.01222408	0.12769092	0.72087195	1.79912409
2.94794795	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000051	0.00002305	0.00064750	0.01141566	0.12112583	0.69691774	1.78033957
2.95295295	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000046	0.00002101	0.00059669	0.01065766	0.11485661	0.67345640	1.76079217
2.95795796	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000042	0.00001915	0.00054976	0.00994718	0.10887268	0.65049420	1.74051773
2.96296296	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000038	0.00001745	0.00050641	0.00928146	0.10316366	0.62803632	1.71955262
2.96796797	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000034	0.00001590	0.00046638	0.00865788	0.09771939	0.60608686	1.69793360
2.97297297	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000031	0.00001448	0.00042942	0.00807397	0.09252990	0.58464890	1.67569777
2.97797798	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000028	0.00001319	0.00039531	0.00752738	0.08758547	0.56372454	1.65288242
2.98298298	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000025	0.00001201	0.00036384	0.00701590	0.08287658	0.54331494	1.62952501
2.98798799	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000023	0.00001093	0.00033480	0.00653741	0.07839395	0.52342035	1.60566302
2.99299299	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000020	0.00000995	0.00030802	0.00608993	0.07412854	0.50404019	1.58133391
2.99799800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000018	0.00000906	0.00028332	0.00567159	0.07007154	0.48517305	1.55657498
3.00300300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000017	0.00000825	0.00026055	0.00528060	0.06621439	0.46681676	1.53142338
3.00800801	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000015	0.00000750	0.00023957	0.00491530	0.06254877	0.44896843	1.50591591
3.01301301	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000013	0.00000683	0.00022023	0.00457409	0.05906659	0.43162447	1.48008907
3.01801802	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000012	0.00000621	0.00020241	0.00425548	0.05576004	0.41478067	1.45397890
3.02302302	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000011	0.00000565	0.00018601	0.00395806	0.05262151	0.39843222	1.42762095
3.02802803	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000010	0.00000514	0.00017089	0.00368051	0.04964366	0.38257375	1.40105021
3.03303303	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000009	0.00000467	0.00015698	0.00342157	0.04681937	0.36719938	1.37430106
3.03803804	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000008	0.00000425	0.00014417	0.00318007	0.04414177	0.35230274	1.34740720
3.04304304	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000007	0.00000386	0.00013239	0.00295489	0.04160423	0.33787704	1.32040159
3.04804805	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000007	0.00000351	0.00012154	0.00274500	0.03920035	0.32391508	1.29331642
3.05305305	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000006	0.00000319	0.00011157	0.00254940	0.03692394	0.31040929	1.26618306
3.05805806	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000005	0.00000290	0.00010239	0.00236718	0.03476906	0.29735179	1.23903202
3.06306306	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000005	0.00000263	0.00009395	0.00219747	0.03272998	0.28473440	1.21189290
3.06806807	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000004	0.00000239	0.00008620	0.00203944	0.03080119	0.27254866	1.18479437
3.07307307	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000004	0.00000217	0.00007907	0.00189235	0.02897739	0.26078591	1.15776413
3.07807808	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000198	0.00007252	0.00175546	0.02725348	0.24943726	1.13082890
3.08308308	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000179	0.00006649	0.00162811	0.02562458	0.23849369	1.10401438
3.08808809	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000163	0.00006096	0.00150965	0.02408601	0.22794600	1.07734524
3.09309309	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000148	0.00005588	0.00139951	0.02263325	0.21778489	1.05084511
3.09809810	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000134	0.00005122	0.00129711	0.02126200	0.20800099	1.02453654
3.10310310	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000122	0.00004693	0.00120194	0.01996814	0.19858485	0.99844104
3.10810811	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000111	0.00004300	0.00111351	0.01874771	0.18952695	0.97257904
3.11311311	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000100	0.00003939	0.00103137	0.01759693	0.18081781	0.94696988
3.11811812	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000091	0.00003608	0.00095508	0.01651220	0.17244789	0.92163183
3.12312312	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000083	0.00003304	0.00088425	0.01549006	0.16440770	0.89658211
3.12812813	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000075	0.00003026	0.00081850	0.01452722	0.15668779	0.87183684
3.13313313	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000068	0.00002770	0.00075748	0.01362052	0.14927876	0.84741110
3.13813814	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000062	0.00002536	0.00070087	0.01276698	0.14217126	0.82331893
3.14314314	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000056	0.00002321	0.00064836	0.01196373	0.13535604	0.79957332
3.14814815	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000051	0.00002124	0.00059966	0.01120805	0.12882396	0.77618626
3.15315315	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000046	0.00001943	0.00055451	0.01049734	0.12256596	0.75316872
3.15815816	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000042	0.00001778	0.00051265	0.00982914	0.11657311	0.73053070
3.16316316	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000038	0.00001626	0.00047387	0.00920109	0.11083662	0.70828123
3.16816817	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000034	0.00001487	0.00043793	0.00861097	0.10534784	0.68642840
3.17317317	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000031	0.00001360	0.00040464	0.00805665	0.10009825	0.66497939
3.17817818	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000028	0.00001244	0.00037381	0.00753611	0.09507950	0.64394049
3.18318318	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000026	0.00001137	0.00034526	0.00704744	0.09028340	0.62331711
3.18818819	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000023	0.00001039	0.00031883	0.00658883	0.08570192	0.60311384
3.19319319	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000021	0.00000950	0.00029438	0.00615854	0.08132721	0.58333443
3.19819820	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000019	0.00000868	0.00027174	0.00575495	0.07715159	0.56398188
3.20320320	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000017	0.00000793	0.00025081	0.00537651	0.07316756	0.54505841
3.20820821	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000016	0.00000725	0.00023144	0.00502176	0.06936781	0.52656554
3.21321321	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000014	0.00000662	0.00021353	0.00468929	0.06574522	0.50850406
3.21821822	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000013	0.00000605	0.00019697	0.00437780	0.06229282	0.49087414
3.22322322	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000012	0.00000552	0.00018167	0.00408605	0.05900388	0.47367527
3.22822823	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000011	0.00000504	0.00016752	0.00381286	0.05587183	0.45690636
3.23323323	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000010	0.00000460	0.00015445	0.00355711	0.05289027	0.44056575
3.23823824	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000009	0.00000420	0.00014238	0.00331777	0.05005303	0.42465123
3.24324324	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000008	0.00000384	0.00013123	0.00309382	0.04735410	0.40916007
3.24824825	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000007	0.00000350	0.00012093	0.00288435	0.04478765	0.39408907
3.25325325	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000006	0.00000320	0.00011142	0.00268846	0.04234807	0.37943456
3.25825826	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000006	0.00000292	0.00010264	0.00250533	0.04002988	0.36519246
3.26326326	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000005	0.00000266	0.00009454	0.00233415	0.03782783	0.35135828
3.26826827	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000005	0.00000243	0.00008706	0.00217421	0.03573682	0.33792716
3.27327327	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000004	0.00000221	0.00008016	0.00202478	0.03375193	0.32489392
3.27827828	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000004	0.00000202	0.00007380	0.00188523	0.03186842	0.31225303
3.28328328	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000004	0.00000184	0.00006793	0.00175492	0.03008171	0.29999871
3.28828829	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000168	0.00006252	0.00163328	0.02838740	0.28812489
3.29329329	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000153	0.00005753	0.00151975	0.02678123	0.27662527
3.29829830	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000140	0.00005293	0.00141383	0.02525912	0.26549333
3.30330330	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000127	0.00004869	0.00131501	0.02381714	0.25472237
3.30830831	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000116	0.00004479	0.00122286	0.02245152	0.24430552
3.31331331	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000106	0.00004119	0.00113694	0.02115861	0.23423574
3.31831832	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000096	0.00003787	0.00105684	0.01993494	0.22450589
3.32332332	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000088	0.00003482	0.00098219	0.01877717	0.21510871
3.32832833	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000080	0.00003201	0.00091264	0.01768207	0.20603685
3.33333333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000073	0.00002942	0.00084785	0.01664659	0.19728289
3.33833834	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000066	0.00002704	0.00078750	0.01566777	0.18883938
3.34334334	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000061	0.00002484	0.00073132	0.01474278	0.18069879
3.34834835	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000055	0.00002282	0.00067901	0.01386895	0.17285360
3.35335335	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000050	0.00002097	0.00063033	0.01304367	0.16529628
3.35835836	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000046	0.00001926	0.00058502	0.01226448	0.15801930
3.36336336	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000042	0.00001769	0.00054288	0.01152902	0.15101515
3.36836837	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000038	0.00001624	0.00050368	0.01083504	0.14427636
3.37337337	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000035	0.00001491	0.00046722	0.01018038	0.13779550
3.37837838	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000031	0.00001369	0.00043333	0.00956300	0.13156520
3.38338338	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000029	0.00001256	0.00040182	0.00898093	0.12557814
3.38838839	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000026	0.00001153	0.00037254	0.00843231	0.11982709
3.39339339	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000024	0.00001058	0.00034533	0.00791536	0.11430490
3.39839840	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000022	0.00000971	0.00032006	0.00742839	0.10900450
3.40340340	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000020	0.00000891	0.00029658	0.00696977	0.10391892
3.40840841	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000018	0.00000817	0.00027478	0.00653798	0.09904132
3.41341341	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000016	0.00000750	0.00025454	0.00613156	0.09436492
3.41841842	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000015	0.00000687	0.00023575	0.00574911	0.08988311
3.42342342	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000013	0.00000630	0.00021831	0.00538932	0.08558935
3.42842843	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000012	0.00000578	0.00020213	0.00505093	0.08147726
3.43343343	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000011	0.00000530	0.00018711	0.00473275	0.07754058
3.43843844	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000010	0.00000486	0.00017319	0.00443365	0.07377317
3.44344344	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000009	0.00000445	0.00016027	0.00415256	0.07016902
3.44844845	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000008	0.00000408	0.00014830	0.00388846	0.06672228
3.45345345	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000008	0.00000374	0.00013720	0.00364038	0.06342722
3.45845846	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000007	0.00000343	0.00012691	0.00340742	0.06027824
3.46346346	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000006	0.00000314	0.00011737	0.00318870	0.05726991
3.46846847	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000006	0.00000288	0.00010853	0.00298339	0.05439690
3.47347347	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000005	0.00000263	0.00010035	0.00279074	0.05165407
3.47847848	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000005	0.00000241	0.00009276	0.00260999	0.04903637
3.48348348	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000004	0.00000221	0.00008574	0.00244046	0.04653893
3.48848849	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000004	0.00000202	0.00007924	0.00228148	0.04415700
3.49349349	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000004	0.00000185	0.00007322	0.00213243	0.04188596
3.49849850	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000170	0.00006765	0.00199273	0.03972137
3.50350350	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000155	0.00006249	0.00186181	0.03765888
3.50850851	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000003	0.00000142	0.00005772	0.00173916	0.03569429
3.51351351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000130	0.00005330	0.00162428	0.03382356
3.51851852	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000119	0.00004922	0.00151669	0.03204274
3.52352352	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000109	0.00004544	0.00141596	0.03034803
3.52852853	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000100	0.00004195	0.00132167	0.02873577
3.53353353	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000002	0.00000091	0.00003872	0.00123344	0.02720240
3.53853854	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000083	0.00003573	0.00115088	0.02574450
3.54354354	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000076	0.00003297	0.00107364	0.02435878
3.54854855	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000070	0.00003042	0.00100141	0.02304204
3.55355355	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000064	0.00002806	0.00093387	0.02179122
3.55855856	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000058	0.00002589	0.00087073	0.02060336
3.56356356	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000053	0.00002387	0.00081172	0.01947561
3.56856857	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000049	0.00002201	0.00075657	0.01840525
3.57357357	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000045	0.00002030	0.00070504	0.01738963
3.57857858	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000041	0.00001871	0.00065691	0.01642622
3.58358358	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000001	0.00000037	0.00001725	0.00061196	0.01551261
